UserID,LoginTime,LogoutTime,IP_Address,DeviceType,Location,FailedLoginAttempts,SessionDuration,ResourceAccessed,CLASS_LABEL
1050,2025-01-21 23:00:00,2025-01-22 00:00:00,172.16.0.1,Desktop,India,1,62,Admin,0
1085,2025-01-22 00:00:00,2025-01-22 01:00:00,192.168.1.1,Mobile,India,1,17,Settings,0
1056,2025-01-22 01:00:00,2025-01-22 02:00:00,172.16.0.1,Desktop,USA,4,56,Dashboard,0
1028,2025-01-22 02:00:00,2025-01-22 03:00:00,10.0.0.1,Mobile,Germany,3,62,Files,0
1077,2025-01-22 03:00:00,2025-01-22 04:00:00,192.168.1.1,Mobile,USA,0,36,Dashboard,0
1091,2025-01-22 04:00:00,2025-01-22 05:00:00,10.0.0.1,Mobile,India,4,85,Files,0
1068,2025-01-22 05:00:00,2025-01-22 06:00:00,10.0.0.1,Tablet,India,1,109,Settings,0
1046,2025-01-22 06:00:00,2025-01-22 07:00:00,192.168.1.1,Desktop,Germany,1,104,Admin,0
1093,2025-01-22 07:00:00,2025-01-22 08:00:00,192.168.1.1,Desktop,USA,3,64,Files,0
1061,2025-01-22 08:00:00,2025-01-22 09:00:00,192.168.1.1,Mobile,Germany,0,114,Files,0
1068,2025-01-22 09:00:00,2025-01-22 10:00:00,192.168.1.1,Mobile,USA,0,87,Dashboard,0
1075,2025-01-22 10:00:00,2025-01-22 11:00:00,192.168.1.1,Desktop,India,2,62,Settings,0
1015,2025-01-22 11:00:00,2025-01-22 12:00:00,192.168.1.1,Mobile,Germany,0,103,Dashboard,0
1089,2025-01-22 12:00:00,2025-01-22 13:00:00,192.168.1.1,Desktop,Germany,3,114,Settings,0
1089,2025-01-22 13:00:00,2025-01-22 14:00:00,172.16.0.1,Tablet,India,2,108,Dashboard,0
1047,2025-01-22 14:00:00,2025-01-22 15:00:00,10.0.0.1,Mobile,Germany,2,60,Files,0
1084,2025-01-22 15:00:00,2025-01-22 16:00:00,192.168.1.1,Desktop,USA,1,32,Dashboard,0
1038,2025-01-22 16:00:00,2025-01-22 17:00:00,172.16.0.1,Mobile,USA,1,5,Admin,0
1099,2025-01-22 17:00:00,2025-01-22 18:00:00,172.16.0.1,Desktop,USA,0,46,Settings,0
1032,2025-01-22 18:00:00,2025-01-22 19:00:00,172.16.0.1,Desktop,USA,2,86,Settings,0
1093,2025-01-22 19:00:00,2025-01-22 20:00:00,10.0.0.1,Mobile,India,1,52,Files,0
1022,2025-01-22 20:00:00,2025-01-22 21:00:00,192.168.1.1,Tablet,Germany,3,44,Settings,0
1009,2025-01-22 21:00:00,2025-01-22 22:00:00,172.16.0.1,Desktop,USA,1,101,Admin,0
1068,2025-01-22 22:00:00,2025-01-22 23:00:00,10.0.0.1,Desktop,India,1,67,Dashboard,0
1099,2025-01-22 23:00:00,2025-01-23 00:00:00,10.0.0.1,Desktop,Germany,2,80,Files,0
1033,2025-01-23 00:00:00,2025-01-23 01:00:00,10.0.0.1,Tablet,Germany,2,76,Admin,0
1051,2025-01-23 01:00:00,2025-01-23 02:00:00,172.16.0.1,Tablet,India,4,92,Settings,1
1094,2025-01-23 02:00:00,2025-01-23 03:00:00,192.168.1.1,Mobile,India,3,84,Settings,0
1009,2025-01-23 03:00:00,2025-01-23 04:00:00,172.16.0.1,Tablet,USA,2,118,Admin,0
1018,2025-01-23 04:00:00,2025-01-23 05:00:00,172.16.0.1,Mobile,Germany,0,8,Dashboard,0
1057,2025-01-23 05:00:00,2025-01-23 06:00:00,192.168.1.1,Mobile,Germany,3,42,Dashboard,0
1095,2025-01-23 06:00:00,2025-01-23 07:00:00,192.168.1.1,Tablet,India,3,112,Files,0
1000,2025-01-23 07:00:00,2025-01-23 08:00:00,192.168.1.1,Mobile,Germany,2,31,Settings,0
1068,2025-01-23 08:00:00,2025-01-23 09:00:00,10.0.0.1,Tablet,USA,3,13,Admin,0
1003,2025-01-23 09:00:00,2025-01-23 10:00:00,192.168.1.1,Mobile,Germany,2,115,Dashboard,0
1015,2025-01-23 10:00:00,2025-01-23 11:00:00,172.16.0.1,Tablet,India,1,20,Files,0
1023,2025-01-23 11:00:00,2025-01-23 12:00:00,192.168.1.1,Tablet,India,4,60,Settings,0
1079,2025-01-23 12:00:00,2025-01-23 13:00:00,172.16.0.1,Mobile,USA,1,80,Settings,0
1001,2025-01-23 13:00:00,2025-01-23 14:00:00,10.0.0.1,Desktop,USA,2,35,Files,0
1091,2025-01-23 14:00:00,2025-01-23 15:00:00,172.16.0.1,Mobile,Germany,2,92,Files,0
1031,2025-01-23 15:00:00,2025-01-23 16:00:00,172.16.0.1,Tablet,Germany,1,18,Dashboard,0
1090,2025-01-23 16:00:00,2025-01-23 17:00:00,192.168.1.1,Desktop,India,0,113,Admin,1
1083,2025-01-23 17:00:00,2025-01-23 18:00:00,192.168.1.1,Mobile,USA,0,29,Settings,0
1023,2025-01-23 18:00:00,2025-01-23 19:00:00,172.16.0.1,Mobile,USA,0,38,Admin,0
1011,2025-01-23 19:00:00,2025-01-23 20:00:00,192.168.1.1,Mobile,USA,2,71,Settings,0
1049,2025-01-23 20:00:00,2025-01-23 21:00:00,10.0.0.1,Desktop,Germany,3,28,Settings,0
1034,2025-01-23 21:00:00,2025-01-23 22:00:00,10.0.0.1,Tablet,USA,2,110,Admin,0
1032,2025-01-23 22:00:00,2025-01-23 23:00:00,192.168.1.1,Mobile,India,3,77,Files,0
1032,2025-01-23 23:00:00,2025-01-24 00:00:00,10.0.0.1,Mobile,India,1,30,Dashboard,0
1060,2025-01-24 00:00:00,2025-01-24 01:00:00,192.168.1.1,Mobile,Germany,4,24,Settings,0
1050,2025-01-24 01:00:00,2025-01-24 02:00:00,172.16.0.1,Mobile,Germany,3,68,Files,0
1042,2025-01-24 02:00:00,2025-01-24 03:00:00,172.16.0.1,Mobile,USA,0,108,Settings,0
1011,2025-01-24 03:00:00,2025-01-24 04:00:00,10.0.0.1,Tablet,Germany,2,14,Dashboard,0
1066,2025-01-24 04:00:00,2025-01-24 05:00:00,192.168.1.1,Tablet,India,1,87,Settings,0
1064,2025-01-24 05:00:00,2025-01-24 06:00:00,192.168.1.1,Mobile,USA,0,71,Dashboard,0
1032,2025-01-24 06:00:00,2025-01-24 07:00:00,10.0.0.1,Desktop,India,1,28,Dashboard,0
1039,2025-01-24 07:00:00,2025-01-24 08:00:00,172.16.0.1,Tablet,USA,4,9,Settings,0
1073,2025-01-24 08:00:00,2025-01-24 09:00:00,10.0.0.1,Desktop,Germany,2,71,Settings,0
1042,2025-01-24 09:00:00,2025-01-24 10:00:00,172.16.0.1,Tablet,USA,2,62,Dashboard,0
1043,2025-01-24 10:00:00,2025-01-24 11:00:00,192.168.1.1,Mobile,USA,4,31,Files,0
1028,2025-01-24 11:00:00,2025-01-24 12:00:00,172.16.0.1,Tablet,India,2,84,Admin,0
1012,2025-01-24 12:00:00,2025-01-24 13:00:00,10.0.0.1,Mobile,India,3,117,Dashboard,0
1011,2025-01-24 13:00:00,2025-01-24 14:00:00,192.168.1.1,Tablet,USA,1,19,Settings,0
1094,2025-01-24 14:00:00,2025-01-24 15:00:00,10.0.0.1,Mobile,Germany,0,39,Settings,0
1045,2025-01-24 15:00:00,2025-01-24 16:00:00,10.0.0.1,Mobile,Germany,4,80,Files,0
1001,2025-01-24 16:00:00,2025-01-24 17:00:00,172.16.0.1,Mobile,India,3,109,Admin,0
1034,2025-01-24 17:00:00,2025-01-24 18:00:00,10.0.0.1,Mobile,Germany,0,57,Dashboard,0
1086,2025-01-24 18:00:00,2025-01-24 19:00:00,172.16.0.1,Desktop,India,0,48,Dashboard,0
1080,2025-01-24 19:00:00,2025-01-24 20:00:00,192.168.1.1,Mobile,Germany,4,30,Admin,0
1089,2025-01-24 20:00:00,2025-01-24 21:00:00,172.16.0.1,Desktop,USA,3,51,Dashboard,0
1007,2025-01-24 21:00:00,2025-01-24 22:00:00,192.168.1.1,Desktop,India,0,38,Admin,0
1092,2025-01-24 22:00:00,2025-01-24 23:00:00,172.16.0.1,Mobile,India,0,91,Settings,0
1025,2025-01-24 23:00:00,2025-01-25 00:00:00,10.0.0.1,Desktop,USA,3,99,Admin,0
1073,2025-01-25 00:00:00,2025-01-25 01:00:00,172.16.0.1,Tablet,India,2,54,Dashboard,0
1089,2025-01-25 01:00:00,2025-01-25 02:00:00,172.16.0.1,Mobile,Germany,0,88,Admin,0
1033,2025-01-25 02:00:00,2025-01-25 03:00:00,192.168.1.1,Desktop,Germany,1,16,Files,0
1006,2025-01-25 03:00:00,2025-01-25 04:00:00,10.0.0.1,Mobile,India,3,91,Settings,0
1067,2025-01-25 04:00:00,2025-01-25 05:00:00,172.16.0.1,Mobile,Germany,0,8,Settings,0
1057,2025-01-25 05:00:00,2025-01-25 06:00:00,10.0.0.1,Mobile,India,4,91,Admin,1
1074,2025-01-25 06:00:00,2025-01-25 07:00:00,172.16.0.1,Desktop,USA,1,52,Dashboard,0
1028,2025-01-25 07:00:00,2025-01-25 08:00:00,172.16.0.1,Tablet,India,0,59,Files,0
1035,2025-01-25 08:00:00,2025-01-25 09:00:00,10.0.0.1,Tablet,USA,1,116,Settings,0
1088,2025-01-25 09:00:00,2025-01-25 10:00:00,172.16.0.1,Desktop,Germany,1,5,Settings,0
1020,2025-01-25 10:00:00,2025-01-25 11:00:00,10.0.0.1,Mobile,USA,2,93,Dashboard,0
1035,2025-01-25 11:00:00,2025-01-25 12:00:00,172.16.0.1,Desktop,Germany,1,70,Dashboard,0
1009,2025-01-25 12:00:00,2025-01-25 13:00:00,192.168.1.1,Desktop,India,2,34,Files,0
1072,2025-01-25 13:00:00,2025-01-25 14:00:00,10.0.0.1,Desktop,Germany,3,7,Admin,0
1023,2025-01-25 14:00:00,2025-01-25 15:00:00,172.16.0.1,Mobile,India,2,25,Dashboard,0
1063,2025-01-25 15:00:00,2025-01-25 16:00:00,172.16.0.1,Desktop,India,4,93,Admin,0
1098,2025-01-25 16:00:00,2025-01-25 17:00:00,192.168.1.1,Mobile,USA,0,88,Files,0
1048,2025-01-25 17:00:00,2025-01-25 18:00:00,10.0.0.1,Desktop,USA,3,53,Admin,0
1098,2025-01-25 18:00:00,2025-01-25 19:00:00,172.16.0.1,Tablet,USA,3,90,Settings,0
1035,2025-01-25 19:00:00,2025-01-25 20:00:00,192.168.1.1,Desktop,USA,4,89,Admin,0
1081,2025-01-25 20:00:00,2025-01-25 21:00:00,172.16.0.1,Desktop,Germany,2,66,Files,0
1095,2025-01-25 21:00:00,2025-01-25 22:00:00,10.0.0.1,Tablet,Germany,0,101,Files,0
1023,2025-01-25 22:00:00,2025-01-25 23:00:00,172.16.0.1,Mobile,Germany,2,42,Files,0
1022,2025-01-25 23:00:00,2025-01-26 00:00:00,172.16.0.1,Mobile,India,1,19,Admin,0
1061,2025-01-26 00:00:00,2025-01-26 01:00:00,172.16.0.1,Desktop,Germany,2,114,Settings,0
1095,2025-01-26 01:00:00,2025-01-26 02:00:00,172.16.0.1,Tablet,Germany,3,56,Dashboard,0
1036,2025-01-26 02:00:00,2025-01-26 03:00:00,192.168.1.1,Mobile,Germany,0,83,Settings,0
1011,2025-01-26 03:00:00,2025-01-26 04:00:00,192.168.1.1,Desktop,USA,2,50,Admin,0
1054,2025-01-26 04:00:00,2025-01-26 05:00:00,10.0.0.1,Tablet,Germany,0,29,Admin,0
1012,2025-01-26 05:00:00,2025-01-26 06:00:00,192.168.1.1,Mobile,India,0,25,Dashboard,0
1022,2025-01-26 06:00:00,2025-01-26 07:00:00,192.168.1.1,Mobile,USA,1,92,Admin,0
1088,2025-01-26 07:00:00,2025-01-26 08:00:00,10.0.0.1,Tablet,India,1,9,Files,0
1098,2025-01-26 08:00:00,2025-01-26 09:00:00,192.168.1.1,Tablet,Germany,3,74,Files,0
1029,2025-01-26 09:00:00,2025-01-26 10:00:00,192.168.1.1,Tablet,USA,4,117,Files,0
1016,2025-01-26 10:00:00,2025-01-26 11:00:00,10.0.0.1,Tablet,India,0,111,Files,0
1061,2025-01-26 11:00:00,2025-01-26 12:00:00,10.0.0.1,Desktop,Germany,4,116,Files,0
1083,2025-01-26 12:00:00,2025-01-26 13:00:00,10.0.0.1,Tablet,India,3,112,Admin,0
1088,2025-01-26 13:00:00,2025-01-26 14:00:00,172.16.0.1,Mobile,India,0,51,Dashboard,0
1085,2025-01-26 14:00:00,2025-01-26 15:00:00,172.16.0.1,Mobile,India,0,91,Dashboard,0
1012,2025-01-26 15:00:00,2025-01-26 16:00:00,10.0.0.1,Desktop,Germany,4,72,Files,0
1058,2025-01-26 16:00:00,2025-01-26 17:00:00,10.0.0.1,Mobile,Germany,2,95,Admin,1
1018,2025-01-26 17:00:00,2025-01-26 18:00:00,10.0.0.1,Mobile,India,1,22,Settings,1
1048,2025-01-26 18:00:00,2025-01-26 19:00:00,172.16.0.1,Tablet,USA,2,25,Settings,0
1099,2025-01-26 19:00:00,2025-01-26 20:00:00,172.16.0.1,Mobile,USA,4,96,Admin,0
1011,2025-01-26 20:00:00,2025-01-26 21:00:00,192.168.1.1,Desktop,Germany,1,103,Files,0
1060,2025-01-26 21:00:00,2025-01-26 22:00:00,192.168.1.1,Tablet,Germany,2,90,Dashboard,0
1018,2025-01-26 22:00:00,2025-01-26 23:00:00,10.0.0.1,Tablet,Germany,1,108,Admin,0
1075,2025-01-26 23:00:00,2025-01-27 00:00:00,172.16.0.1,Desktop,Germany,0,27,Settings,0
1008,2025-01-27 00:00:00,2025-01-27 01:00:00,172.16.0.1,Tablet,Germany,2,68,Settings,0
1070,2025-01-27 01:00:00,2025-01-27 02:00:00,172.16.0.1,Tablet,USA,1,71,Settings,0
1027,2025-01-27 02:00:00,2025-01-27 03:00:00,10.0.0.1,Desktop,Germany,1,44,Files,0
1077,2025-01-27 03:00:00,2025-01-27 04:00:00,192.168.1.1,Tablet,India,1,118,Settings,0
1094,2025-01-27 04:00:00,2025-01-27 05:00:00,10.0.0.1,Desktop,India,2,14,Admin,0
1051,2025-01-27 05:00:00,2025-01-27 06:00:00,192.168.1.1,Desktop,USA,3,93,Admin,0
1082,2025-01-27 06:00:00,2025-01-27 07:00:00,192.168.1.1,Mobile,India,2,56,Settings,0
1015,2025-01-27 07:00:00,2025-01-27 08:00:00,10.0.0.1,Mobile,USA,4,117,Admin,0
1068,2025-01-27 08:00:00,2025-01-27 09:00:00,192.168.1.1,Tablet,USA,2,76,Settings,0
1098,2025-01-27 09:00:00,2025-01-27 10:00:00,192.168.1.1,Tablet,India,1,79,Settings,0
1011,2025-01-27 10:00:00,2025-01-27 11:00:00,172.16.0.1,Desktop,Germany,0,65,Dashboard,0
1024,2025-01-27 11:00:00,2025-01-27 12:00:00,192.168.1.1,Tablet,India,2,68,Files,0
1051,2025-01-27 12:00:00,2025-01-27 13:00:00,10.0.0.1,Desktop,India,2,9,Files,0
1084,2025-01-27 13:00:00,2025-01-27 14:00:00,10.0.0.1,Desktop,USA,1,113,Dashboard,0
1099,2025-01-27 14:00:00,2025-01-27 15:00:00,192.168.1.1,Tablet,India,0,57,Dashboard,0
1052,2025-01-27 15:00:00,2025-01-27 16:00:00,172.16.0.1,Desktop,USA,0,59,Files,0
1022,2025-01-27 16:00:00,2025-01-27 17:00:00,172.16.0.1,Mobile,Germany,4,41,Settings,0
1015,2025-01-27 17:00:00,2025-01-27 18:00:00,192.168.1.1,Tablet,Germany,2,60,Settings,1
1056,2025-01-27 18:00:00,2025-01-27 19:00:00,192.168.1.1,Mobile,Germany,0,63,Files,0
1038,2025-01-27 19:00:00,2025-01-27 20:00:00,10.0.0.1,Tablet,India,0,113,Settings,0
1052,2025-01-27 20:00:00,2025-01-27 21:00:00,192.168.1.1,Desktop,USA,3,106,Dashboard,0
1041,2025-01-27 21:00:00,2025-01-27 22:00:00,172.16.0.1,Tablet,Germany,3,97,Settings,0
1057,2025-01-27 22:00:00,2025-01-27 23:00:00,192.168.1.1,Mobile,USA,0,73,Settings,0
1038,2025-01-27 23:00:00,2025-01-28 00:00:00,10.0.0.1,Desktop,USA,4,77,Admin,0
1013,2025-01-28 00:00:00,2025-01-28 01:00:00,10.0.0.1,Tablet,Germany,0,63,Admin,0
1094,2025-01-28 01:00:00,2025-01-28 02:00:00,10.0.0.1,Tablet,Germany,1,116,Admin,0
1004,2025-01-28 02:00:00,2025-01-28 03:00:00,10.0.0.1,Tablet,USA,2,6,Settings,0
1034,2025-01-28 03:00:00,2025-01-28 04:00:00,10.0.0.1,Mobile,Germany,4,69,Files,0
1086,2025-01-28 04:00:00,2025-01-28 05:00:00,192.168.1.1,Mobile,USA,1,108,Dashboard,0
1092,2025-01-28 05:00:00,2025-01-28 06:00:00,192.168.1.1,Tablet,USA,4,64,Settings,0
1074,2025-01-28 06:00:00,2025-01-28 07:00:00,192.168.1.1,Desktop,Germany,1,55,Files,0
1017,2025-01-28 07:00:00,2025-01-28 08:00:00,192.168.1.1,Desktop,India,2,34,Settings,0
1075,2025-01-28 08:00:00,2025-01-28 09:00:00,10.0.0.1,Mobile,Germany,2,15,Dashboard,0
1008,2025-01-28 09:00:00,2025-01-28 10:00:00,172.16.0.1,Desktop,India,3,96,Settings,0
1073,2025-01-28 10:00:00,2025-01-28 11:00:00,192.168.1.1,Mobile,USA,1,112,Dashboard,0
1057,2025-01-28 11:00:00,2025-01-28 12:00:00,172.16.0.1,Tablet,USA,3,80,Settings,0
1016,2025-01-28 12:00:00,2025-01-28 13:00:00,192.168.1.1,Mobile,India,1,43,Dashboard,0
1006,2025-01-28 13:00:00,2025-01-28 14:00:00,192.168.1.1,Mobile,USA,3,94,Settings,0
1045,2025-01-28 14:00:00,2025-01-28 15:00:00,172.16.0.1,Tablet,India,2,81,Dashboard,0
1012,2025-01-28 15:00:00,2025-01-28 16:00:00,10.0.0.1,Desktop,India,4,76,Admin,0
1039,2025-01-28 16:00:00,2025-01-28 17:00:00,192.168.1.1,Mobile,USA,3,67,Settings,0
1041,2025-01-28 17:00:00,2025-01-28 18:00:00,192.168.1.1,Mobile,India,1,68,Settings,0
1008,2025-01-28 18:00:00,2025-01-28 19:00:00,192.168.1.1,Tablet,Germany,1,65,Files,0
1049,2025-01-28 19:00:00,2025-01-28 20:00:00,172.16.0.1,Desktop,Germany,2,58,Files,0
1026,2025-01-28 20:00:00,2025-01-28 21:00:00,10.0.0.1,Mobile,USA,1,96,Dashboard,0
1065,2025-01-28 21:00:00,2025-01-28 22:00:00,172.16.0.1,Tablet,USA,0,98,Settings,0
1004,2025-01-28 22:00:00,2025-01-28 23:00:00,172.16.0.1,Mobile,India,4,77,Dashboard,0
1028,2025-01-28 23:00:00,2025-01-29 00:00:00,10.0.0.1,Tablet,India,3,107,Admin,0
1036,2025-01-29 00:00:00,2025-01-29 01:00:00,172.16.0.1,Desktop,India,4,99,Files,1
1037,2025-01-29 01:00:00,2025-01-29 02:00:00,10.0.0.1,Desktop,India,2,62,Dashboard,0
1082,2025-01-29 02:00:00,2025-01-29 03:00:00,192.168.1.1,Desktop,Germany,3,89,Dashboard,0
1007,2025-01-29 03:00:00,2025-01-29 04:00:00,10.0.0.1,Desktop,Germany,3,60,Files,0
1064,2025-01-29 04:00:00,2025-01-29 05:00:00,192.168.1.1,Mobile,USA,0,115,Settings,0
1085,2025-01-29 05:00:00,2025-01-29 06:00:00,172.16.0.1,Mobile,India,2,38,Dashboard,0
1016,2025-01-29 06:00:00,2025-01-29 07:00:00,172.16.0.1,Desktop,India,1,35,Files,0
1070,2025-01-29 07:00:00,2025-01-29 08:00:00,192.168.1.1,Desktop,USA,0,56,Settings,0
1088,2025-01-29 08:00:00,2025-01-29 09:00:00,172.16.0.1,Desktop,India,0,93,Admin,0
1044,2025-01-29 09:00:00,2025-01-29 10:00:00,10.0.0.1,Mobile,India,4,80,Files,0
1003,2025-01-29 10:00:00,2025-01-29 11:00:00,192.168.1.1,Desktop,India,4,5,Dashboard,0
1035,2025-01-29 11:00:00,2025-01-29 12:00:00,172.16.0.1,Desktop,India,4,59,Admin,0
1069,2025-01-29 12:00:00,2025-01-29 13:00:00,192.168.1.1,Desktop,India,0,26,Settings,0
1030,2025-01-29 13:00:00,2025-01-29 14:00:00,10.0.0.1,Tablet,USA,1,44,Settings,0
1018,2025-01-29 14:00:00,2025-01-29 15:00:00,10.0.0.1,Desktop,India,3,105,Files,0
1060,2025-01-29 15:00:00,2025-01-29 16:00:00,172.16.0.1,Tablet,USA,4,115,Files,0
1053,2025-01-29 16:00:00,2025-01-29 17:00:00,10.0.0.1,Tablet,India,1,5,Files,0
1038,2025-01-29 17:00:00,2025-01-29 18:00:00,192.168.1.1,Desktop,Germany,2,69,Settings,0
1090,2025-01-29 18:00:00,2025-01-29 19:00:00,10.0.0.1,Tablet,Germany,4,67,Admin,0
1073,2025-01-29 19:00:00,2025-01-29 20:00:00,192.168.1.1,Desktop,Germany,3,110,Settings,0
1089,2025-01-29 20:00:00,2025-01-29 21:00:00,192.168.1.1,Mobile,Germany,2,58,Dashboard,0
1018,2025-01-29 21:00:00,2025-01-29 22:00:00,10.0.0.1,Mobile,USA,2,46,Settings,0
1038,2025-01-29 22:00:00,2025-01-29 23:00:00,172.16.0.1,Mobile,USA,3,25,Dashboard,0
1066,2025-01-29 23:00:00,2025-01-30 00:00:00,10.0.0.1,Mobile,India,4,83,Admin,0
1044,2025-01-30 00:00:00,2025-01-30 01:00:00,192.168.1.1,Tablet,Germany,0,85,Files,0
1012,2025-01-30 01:00:00,2025-01-30 02:00:00,192.168.1.1,Desktop,USA,3,26,Files,0
1091,2025-01-30 02:00:00,2025-01-30 03:00:00,10.0.0.1,Desktop,India,3,42,Settings,0
1057,2025-01-30 03:00:00,2025-01-30 04:00:00,172.16.0.1,Desktop,India,3,103,Files,0
1019,2025-01-30 04:00:00,2025-01-30 05:00:00,172.16.0.1,Mobile,USA,2,113,Admin,0
1091,2025-01-30 05:00:00,2025-01-30 06:00:00,192.168.1.1,Mobile,Germany,1,84,Files,0
1071,2025-01-30 06:00:00,2025-01-30 07:00:00,192.168.1.1,Desktop,India,0,12,Settings,0
1060,2025-01-30 07:00:00,2025-01-30 08:00:00,172.16.0.1,Mobile,Germany,4,66,Admin,0
1038,2025-01-30 08:00:00,2025-01-30 09:00:00,10.0.0.1,Desktop,Germany,4,51,Dashboard,0
1000,2025-01-30 09:00:00,2025-01-30 10:00:00,192.168.1.1,Desktop,Germany,1,21,Settings,0
1002,2025-01-30 10:00:00,2025-01-30 11:00:00,192.168.1.1,Desktop,India,3,21,Dashboard,0
1076,2025-01-30 11:00:00,2025-01-30 12:00:00,172.16.0.1,Desktop,Germany,0,94,Admin,0
1091,2025-01-30 12:00:00,2025-01-30 13:00:00,10.0.0.1,Desktop,India,4,17,Settings,1
1061,2025-01-30 13:00:00,2025-01-30 14:00:00,172.16.0.1,Desktop,Germany,4,21,Settings,0
1062,2025-01-30 14:00:00,2025-01-30 15:00:00,10.0.0.1,Desktop,India,3,42,Admin,0
1024,2025-01-30 15:00:00,2025-01-30 16:00:00,10.0.0.1,Mobile,Germany,1,85,Files,1
1055,2025-01-30 16:00:00,2025-01-30 17:00:00,10.0.0.1,Desktop,USA,0,116,Settings,0
1032,2025-01-30 17:00:00,2025-01-30 18:00:00,192.168.1.1,Desktop,Germany,1,82,Settings,0
1037,2025-01-30 18:00:00,2025-01-30 19:00:00,172.16.0.1,Mobile,Germany,1,49,Dashboard,0
1005,2025-01-30 19:00:00,2025-01-30 20:00:00,172.16.0.1,Mobile,India,0,10,Files,0
1057,2025-01-30 20:00:00,2025-01-30 21:00:00,10.0.0.1,Mobile,India,0,39,Dashboard,0
1043,2025-01-30 21:00:00,2025-01-30 22:00:00,192.168.1.1,Desktop,Germany,4,114,Dashboard,0
1044,2025-01-30 22:00:00,2025-01-30 23:00:00,192.168.1.1,Tablet,USA,4,18,Files,0
1031,2025-01-30 23:00:00,2025-01-31 00:00:00,172.16.0.1,Tablet,USA,0,115,Files,0
1044,2025-01-31 00:00:00,2025-01-31 01:00:00,192.168.1.1,Mobile,India,2,76,Admin,0
1060,2025-01-31 01:00:00,2025-01-31 02:00:00,192.168.1.1,Tablet,USA,4,65,Files,0
1046,2025-01-31 02:00:00,2025-01-31 03:00:00,10.0.0.1,Mobile,Germany,2,19,Settings,0
1020,2025-01-31 03:00:00,2025-01-31 04:00:00,192.168.1.1,Desktop,India,0,58,Files,0
1079,2025-01-31 04:00:00,2025-01-31 05:00:00,10.0.0.1,Tablet,Germany,4,31,Admin,0
1084,2025-01-31 05:00:00,2025-01-31 06:00:00,172.16.0.1,Desktop,India,1,17,Admin,0
1074,2025-01-31 06:00:00,2025-01-31 07:00:00,192.168.1.1,Tablet,India,0,117,Admin,0
1035,2025-01-31 07:00:00,2025-01-31 08:00:00,172.16.0.1,Desktop,India,3,35,Files,0
1098,2025-01-31 08:00:00,2025-01-31 09:00:00,172.16.0.1,Tablet,India,2,39,Files,0
1018,2025-01-31 09:00:00,2025-01-31 10:00:00,192.168.1.1,Desktop,USA,0,64,Dashboard,0
1019,2025-01-31 10:00:00,2025-01-31 11:00:00,192.168.1.1,Desktop,Germany,0,10,Dashboard,0
1056,2025-01-31 11:00:00,2025-01-31 12:00:00,172.16.0.1,Tablet,Germany,4,73,Settings,0
1017,2025-01-31 12:00:00,2025-01-31 13:00:00,192.168.1.1,Desktop,Germany,4,90,Dashboard,0
1046,2025-01-31 13:00:00,2025-01-31 14:00:00,10.0.0.1,Desktop,India,4,62,Settings,0
1048,2025-01-31 14:00:00,2025-01-31 15:00:00,10.0.0.1,Desktop,USA,3,53,Admin,0
1013,2025-01-31 15:00:00,2025-01-31 16:00:00,192.168.1.1,Tablet,Germany,4,27,Dashboard,0
1014,2025-01-31 16:00:00,2025-01-31 17:00:00,172.16.0.1,Tablet,USA,0,93,Files,0
1030,2025-01-31 17:00:00,2025-01-31 18:00:00,192.168.1.1,Desktop,India,4,38,Dashboard,0
1000,2025-01-31 18:00:00,2025-01-31 19:00:00,192.168.1.1,Desktop,Germany,1,30,Settings,0
1053,2025-01-31 19:00:00,2025-01-31 20:00:00,172.16.0.1,Tablet,USA,4,51,Dashboard,0
1002,2025-01-31 20:00:00,2025-01-31 21:00:00,172.16.0.1,Tablet,India,3,9,Admin,0
1015,2025-01-31 21:00:00,2025-01-31 22:00:00,10.0.0.1,Desktop,USA,1,94,Files,0
1086,2025-01-31 22:00:00,2025-01-31 23:00:00,172.16.0.1,Desktop,Germany,0,24,Settings,0
1056,2025-01-31 23:00:00,2025-02-01 00:00:00,10.0.0.1,Desktop,Germany,0,10,Files,0
1074,2025-02-01 00:00:00,2025-02-01 01:00:00,172.16.0.1,Mobile,India,2,74,Files,0
1011,2025-02-01 01:00:00,2025-02-01 02:00:00,192.168.1.1,Tablet,India,1,63,Settings,0
1073,2025-02-01 02:00:00,2025-02-01 03:00:00,10.0.0.1,Mobile,India,2,68,Files,0
1095,2025-02-01 03:00:00,2025-02-01 04:00:00,10.0.0.1,Tablet,USA,1,118,Files,1
1015,2025-02-01 04:00:00,2025-02-01 05:00:00,10.0.0.1,Tablet,USA,1,22,Dashboard,0
1071,2025-02-01 05:00:00,2025-02-01 06:00:00,192.168.1.1,Tablet,USA,3,8,Files,0
1075,2025-02-01 06:00:00,2025-02-01 07:00:00,192.168.1.1,Tablet,India,2,21,Files,0
1023,2025-02-01 07:00:00,2025-02-01 08:00:00,192.168.1.1,Tablet,Germany,3,18,Files,0
1027,2025-02-01 08:00:00,2025-02-01 09:00:00,192.168.1.1,Tablet,Germany,1,82,Files,0
1007,2025-02-01 09:00:00,2025-02-01 10:00:00,192.168.1.1,Tablet,USA,0,17,Settings,0
1091,2025-02-01 10:00:00,2025-02-01 11:00:00,10.0.0.1,Mobile,USA,1,11,Admin,0
